0,1
-1268.8825735031173,946.4119818864538
-175.1989374139539,919.4976875766415
-1523.5937351351135,1362.8560806697442
-870.9949033056455,1156.9431189663019
-601.4504882478459,1525.0424292138714
-2676.864527204506,1659.705027472297
-2758.470118813526,342.63509353266363
-3084.65868110242,611.9252577453967
-1255.0244554803512,2461.0370398359973
-476.97728442690095,440.8762801566422
-135.7703683737277,330.06421793632535
300.865908910509,539.370842347188
813.521372825609,651.7651824126606
-349.92655920822835,-200.5185390991178
-1103.3663188418695,1043.109863705251
-1617.870331444519,673.5262065021816
184.54139893490446,69.22942439986355
-1481.9876912571194,-275.08678173603766
742.0203254660687,-545.6736027715433
-3051.7603960171327,-970.076780761297
-2366.102786010922,-240.69245737386836
-1741.9125272601184,555.1859090287612
-1825.4529983671116,1294.6255460702314
-1126.89292770554,-1117.7460862446273
-3658.665111277481,1527.3594966079045
-617.1925580176712,-191.4525568377726
-651.2535992931862,1480.6475802948726
600.672738133801,-481.2203143508091
-269.73181820181435,794.8289672834435
-2360.7429160129495,1397.4409677171616
-110.08713770769373,811.9672981259691
-864.9364642003084,245.8471149889342
-2542.0852631644534,996.6785782541247
-526.8010740292284,129.45315140346474
-1981.5591771929542,1029.6330165871923
1607.3384345511008,1236.1722523223316
733.0284743282295,244.19918713720836
-2055.1721552503022,-147.93132025079194
-267.98292186085837,180.0570846761252
-2116.4061930199277,928.6161402046473
637.216457030639,653.7883195297682
-353.5822556442522,113.38642211618571
-966.1593271770507,977.4351379309373
-1765.7803050306818,1073.6962381211597
8.61407084576058,311.00596855712547
-690.1829826813064,-770.7697059843449
-823.0029090984299,1347.8370686504713
-2107.784697336886,674.1733675556457
-342.95517988900974,1580.28894841875
-268.1734740199936,884.7577062437576
-1218.9684485201083,-13.218790980702579
-1703.636514444669,1517.0210025052447
-2849.883526705839,303.77975299999025
486.9130645070695,-327.5138591986042
-272.8606012350133,868.238646387581
-1707.3399471273117,991.6378335093013
-597.0449040427293,-318.2454120316156
-645.3181681476185,149.82125035950003
714.1766946955909,-562.6999127436279
-1061.147923022037,1161.8704563977972
-401.3620186936141,147.57847997124327
10539.211060632344,-57.18326390173797
3508.543176512129,-1060.2866127229886
9484.798168294816,785.5165300278804
5318.707571799341,871.5114977124822
1587.2126013940701,-376.88397278428465
320.9694241117759,-85.50275325871098
4925.347777743416,-716.3323444570433
3752.4527348208244,11.48949905004929
3598.9745310726753,1157.7433521081402
2719.12595536704,-2065.76651136944
-1928.7414241215117,-731.7263895201031
925.582736335226,-288.333623867547
6189.485073799933,207.51995103632908
1892.7697152557407,-159.36932956676083
1047.5576231438558,-47.84213311994972
4199.009965488687,565.5100379353385
7400.144777351845,1765.3435778868443
3.288434560296082,-1871.5968768894145
877.6567932965258,-226.46589314044968
4212.932480154828,252.41925040389015
1729.4437490228415,67.99616807739585
7370.735860245404,-20.62353793291595
5853.60995835056,492.20645950736844
7696.457520053837,-456.0229711164152
6927.4968271351045,-30.622914462999688
8256.312641638373,-154.45277435786738
4752.891345707541,694.9332718541837
5754.703341010871,393.8675585249953
-189.0876159995828,-322.26438401869154
5564.090803387782,59.58967238603827
8568.479740079949,1097.0774649894747
6669.05635981745,876.7748039976887
4380.686539133843,353.18438385617355
-1325.6267141805338,-528.9121339045178
9366.520999684502,805.4388088236065
4756.135830087216,1059.3608516102267
6289.392105928742,-401.8736127079751
7232.393096747483,1706.5094309086899
5062.172431634646,-585.3190939452898
893.974021123157,-288.6376857217656
-3706.001785455652,-1209.3340118558644
-1452.864780629196,59.7149457507403
4172.806877481242,-250.38089022379654
-12.416709519165124,-889.9749474463929
-3779.999547276889,-851.1059736745697
3934.4850058414963,-469.51548600965407
6425.867317997305,394.4588090078105
5497.647088069141,50.58238475464441
-2223.151893752348,-971.0170580291751
3499.41905668115,-483.0594814654273
6681.119758104391,310.55880113889043
9632.615808674782,822.8618033160001
2732.5493847460316,-237.58290628655868
2240.740365418806,-405.60755947578537
1730.5616277522163,-396.62039980151394
-939.813518083557,-101.4847971251429
3539.297308407384,-1497.9099651946387
735.1347267202032,-666.0962689452717
445.172296647796,-284.24345874359005
6630.178888059378,-318.91607374283694
2838.765781002309,98.88018430323473
2983.446206719855,355.4416146512576
1437.6734824678201,-499.39535129654996
5174.768395401594,238.84663649577215
5099.972923172278,-664.1007833427548
2150.2811536634104,775.3072765540401
-2260.576769069612,-1012.0127772176475
2934.3891705126466,320.4354326859666
4809.794207483534,600.9656383368206
181.82395287902818,239.75101657076857
7126.337613795165,491.1760758768687
3063.2164513666025,217.608008612322
7635.010629400693,1108.6677606305593
5042.890539239414,-483.7159943624056
4814.486155781475,587.686621706508
4071.893987453142,511.073431003354
1685.8527014428614,377.94720312678646
4300.981880028319,-896.509888517518
4291.783550354157,666.9031567913034
-2106.998080141637,2040.990449012349
12.63554356161967,1561.28357860687
-2548.8265600732043,1201.379870979852
-649.0974467833839,1691.4487008261285
-827.56368721853,1679.5549921564207
-1679.1037540425932,-1636.428306144651
-145.26107499360296,378.90291245144726
-1755.1579569626304,780.075250424934
-2148.898140718972,1806.1374854951828
-2176.5623510729674,-275.0882496420031
-110.30034118827962,1431.7485615926762
-2301.6430991072475,1327.4777346996989
-2774.3977651670184,1892.9477603835285
-2583.796687883616,1365.5957724504324
-3406.8647087142417,754.4444141961758
-2463.4542265028576,1581.3627758786633
-2832.945511576316,1458.8053574855603
-1541.2700093606545,2373.123250293196
-717.5528591248562,2353.7104758239157
-1296.6699474854922,1653.0286632612206
-2392.3229011553376,1572.179556198139
-839.2580889090086,842.2340322893606
-2591.8400160560004,-676.7582798013996
-1858.544914517627,2225.6265097151672
-1762.2600467460786,716.1015820396074
-2072.0624147269154,2046.5964369665671
-3167.6155908219607,1275.714593169797
-2690.3761597671482,1142.2061975025745
294.43891357489974,1075.0744717887346
-562.7552521998041,280.3252919378797
-1144.8130818141194,2034.962962852439
-524.6116689021833,917.5697016398435
-613.2590908624275,1958.0201201530308
572.6398195087872,128.73080437478438
-786.7604939660127,991.7944787581146
-916.263815584005,941.1855350040041
-2104.3362627015963,1339.236598585997
-2070.1967799573813,1511.1724985685205
-2774.5459644037746,2082.8671531775317
-1082.2250235877536,1712.92418212544
-1188.854640466091,1478.410188095524
-1826.5232047374716,386.36726929618317
-989.4555714362368,1543.9353494650095
-1969.1677519859857,1615.0773732660364
-2002.9178317283786,151.2604444383628
-2060.841281010712,1185.287368994419
-1650.25510893287,1879.6111126151281
-3456.4522629911885,2673.3681881134544
-2487.3791233515076,2975.9364121891977
-162.3235251430806,474.92751947488796
739.0915459146095,-1166.216415976623
3783.1860058362877,-1481.9894756580254
-130.8852333241066,-363.95339335067865
-1681.755017769911,-1426.5758302565093
-2759.1861439296117,-634.0750001767301
2221.8890995857314,-681.4884278860895
-981.5572799193992,-1547.1260587730956
783.0394968717887,-1047.2468971327194
-747.6662678897642,-1147.1355851232993
-338.74089528620107,-1520.079770007216
2853.0409445920645,-271.01874780964226
-1182.8144260413524,-1358.9013811668146
885.5186461689032,-1497.3584129424632
489.2563196822098,-1259.3442894578252
1211.734437783824,-738.0970066629366
-1832.973798882421,-932.8604202914566
-1190.5451011183268,-1290.7883169146717
-882.2199638169541,-1395.8345137315948
939.1665170629617,-324.8067589247257
-784.5124407147177,-892.9948430415966
13.8668495566194,-823.2568146960621
1889.8898494370874,-1244.2932410464132
-3263.656911699069,-1512.7053073659572
811.7811610027925,-926.297336805249
-844.6990407126027,-1113.7076656579998
767.7174034423938,-801.8858194091781
-356.87277394303146,-629.5072939583906
2166.710956175623,-172.4940479564757
-1037.5754869155767,-1375.8251629405647
1597.2476704659243,-846.6156131731173
526.3973411150187,-1282.5042247899783
1190.3098592334068,-691.2825472633012
-289.79283605591627,-1595.4894003732463
1880.4871221866001,-781.2445876219103
3278.899685515454,-622.4740822538097
-429.51049763577294,-1428.0722524866053
1457.7099082775544,-1350.1071635180992
-2663.273006915305,-1389.4486736077563
-307.7798725566845,-1338.3352791166305
99.33697085146287,-1243.8011246856963
-1484.2556849001694,-2134.505221141975
-1037.4441753194847,-2311.763951860955
-1618.9288500030816,-2662.8880302612233
-2898.9003034233588,-2022.4424099417777
-1515.8295283287957,-2174.4082774398457
-2863.853063593102,-2430.993407735804
-2158.5205450999442,-2338.267219662309
-2045.5181612793142,-2456.003002187791
-1085.5476656479814,-2122.6558579907173
-990.5391870785138,-2473.802389783334
-17.609730248357664,-2301.6778480590647
-1877.4022628839157,-2357.6758786610167
-2323.647777911435,-2184.532891476562
-742.3428034392891,-2493.90901673363
-660.0780108283011,-2036.6121399673045
-1760.9924142717662,-2107.3983725575386
-1417.6188349397485,-2005.0216865709024
-1531.6476292941556,-2089.617537185063
-1744.0258459587064,-2395.3558150941312
-1866.61146230647,-2228.594754819377
-1685.3635110476366,-2549.033233703038
-2068.7219138463047,-2281.5221564879453
-1507.4717504128826,-2378.580805944986
-1954.7981672596136,-2295.046232806857
-674.1377380903809,-2113.701615403882
-3288.1365181763213,-2558.904200647336
-1086.5801606658224,-2274.410137161921
-1481.017712003597,-2049.243361904138
-2575.9221348210585,-2242.253234672002
-2157.6901427951775,-2460.9872954086673
-885.7789777313137,-2080.823887931654
-1627.443789156439,-2110.524152369815
-1313.701176833416,-1808.533141781279
-1608.441930992569,-2004.9167404814534
-2034.4945260400264,-2078.375327724152
-3157.477632422553,837.4859262591417
-2914.9857021867706,16.772079316499457
-3078.425362055038,904.8379722127702
-3003.7777543590973,1108.6263387667386
-2598.7007109992046,1248.0935812010675
-3258.515354616181,1342.7271411900829
-2457.244683156092,1160.0147757130699
-2962.3409895415143,183.5363489614665
-3477.0087041744746,491.4773826767646
-3075.879646183942,312.00093705455583
-3102.8490263807194,-85.6701940764492
-3201.417178315736,-296.56379921176585
-3196.0447524097026,-267.73481746994867
-3354.55880767495,1324.6059259591666
-2396.818042747602,895.1722710305694
-1972.2446280485485,611.9300950082074
-2882.0676920693077,478.7397361545418
-3492.8382364797376,1260.9599846635438
-2490.7271206424675,1413.9921159361002
-3063.366563837364,1122.6561956256255
-1438.3769299430337,411.9438439495507
-2787.8768383923843,1054.8454909953116
-2505.381038149151,787.5663185469448
-2546.9225599442834,643.8202420294583
-2283.1691735250583,629.5617868008826
-2680.472937491978,-226.35154241673035
-2996.8531638439185,1481.127621488914
-2262.133461275301,500.4352178283948
-3538.797783554236,-714.1158038723647
-3208.6652820170398,90.77909957883912
-3108.5480359248927,1557.476105852902
-2458.179704132802,1559.4110867082409
-3205.0714599750286,822.3400764725138
-3246.1984202513686,438.4291557239644
-2839.401598012672,1190.409627248141
